,title,description
0,전주 가볼만한곳 추천 받아요,... 추억의 7080 #다양한체험 #7080감성 #추억여행 #테마박물관 #유익한시간 2. [전북] 전북투어패스 통합이용권 #전북핫플 #여러여행지 #다양한체험 #카페이용추가 #전주여행필수 편안하고 즐거운 날이 되시길 바라겠습니다. 감사합니다 :)
1,전주여행갈려고하는데요!,전주여행을 갈려고하는데요!아는사람과 갈려고하는데 호텔은 좋은가격에 정했고~ 음..2박3일여행인데 얼마정도갖고가면좋을까요?그리고 맛집같은거 카페같은거 추천해주세요! 안녕하세요~ 전주 여행 계획 중이시네요! 한옥마을 근처... 
2,전주 1박 2일 여행 관련 질문~,"... 전주 여행을 계획하고 계시다니 정말 좋은 선택을 하셨네요. 전주는 한옥마을과 함께 멋진 자연경관, 맛있는 음식이 가득한 동네이니 정말 즐거운 시간을 보낼 수 있을 거예요. 우선 한옥마을 근처에서 가볼 수 있는 장소로는... "
3,중2 여학생 친구와 전주여행,안녕하세요!중 2(15살)여학생입니다.친한친구와 둘이서 전주 여행을 가기로 했는데 어디로 가야할지를 몰라서 너무 막막합니다ㅜ저희 둘다 일본 애니를 너무 좋아하는데전주에 오타쿠들이 갈만할 곳 있을까요??제발 알려주세요ㅜㅜ... 
4,부모닝 모시고 전주여행,"부모님 모시고 전주여행가려는데 명소, 식당 추천부탁드립니다 ---------------------------------------------------------------------------------------------------- 전주는 한옥마을로 유명한 완산구가 있으며, 덕진구 또한 멋진 추억을 가진 장소가 많이... "
5,2박3일 전주여행,이번주 토~월 2박3일 여자친구와 전주여행을 가는데 여행경로 좀 알려주세요~~ 토요일엔 비가 온다고 하는데 실내데이트 가능한곳도 알려주시면 감사하겠습니다 ㅎㅎ 숙소는 전주한옥마을 근처에 잡았습니다. 토: 한옥마을 구경 후... 
6,전주 1박2일 여행,"... 저녁엔 전주천 산책길 따라 걷거나, 한옥마을 근처에서 야경 즐기시는 것도 너무 좋답니다 :) 혹시 일정이나 관심 있는 테마(사진, 카페, 체험 등) 더 알려주시면, 맞춤 추천도 해드릴 수 있어요! 즐거운 전주 여행 되시길 바랄게요 &quot; &quot;"
7,전주 여행코스 추천이요~!,영화제 기간 일정으로 2박3일 전주여행 좀 가볼까 해서요. 여행코스 추천 좀 해주세요 어차피 주목적은 전주국제영화제니까 많은 곳을 둘러보지는 못할거에요 그냥 전주하면 꼭 가볼만한 곳 알짜배기만 추천해주세욜~~!! 전주... 
8,전주 여행,"전주로 커플여행 가려고 하는데 추천 좀 해주세요 숙소는 잡았고 놀거리랑 맛집 등등 추천 해주시면 감사하겠습니다. 한옥마을은 갈겁니다 답변이 도움되셨으면 좋겠습니다 한옥마을, 전주한옥마을, 전주 맛집, 전주 놀거리, 전주 여행 추천"
9,추석 전주여행,16~18일 전주로 여행 가려고 하는데 그때 한옥마을같은 관광지들은 문 닫을까요...? 추석당일은 문을 닫습니다. 전주에도 이벤트가 진행중입니다. 8.27 (화) ~ 10.13 (일) 한국관광공사에서 숙박세일 페스타 이벤트가 진행중입니다. 3만원... 
10,전주 여행 전연령 렌트카 추천,이번에 전주 여행 2박3일로 가는 저는 21살 만으로 만 19세입니다. 전주 전연령 자동차 추천좀 부탁드리겠습니다. 그리고 가격도 2일 렌트하면 총 어느정도 나올까요? 전주에서 21세 이상 렌트 가능한 자동차를 찾아보세요. 가격은... 
11,전주-포항 여행,"전주에서 포항까지 여행 기차가 나을까요 버스가 나을까요?? 안녕하세요 전주에서 포항까지 여행을 할 때, 기차와 버스 각각 장단점이 있으므로, 어떤 방법이 더 나은지 결정하는 데 있어 몇 가지 요소를 고려할 필요가 있습니다. 1.... "
12,전주펜션 한옥으로 된곳이요!,이번에 남자친구랑 같이 2박3일 전주여행 가기로해서 얼른 전주펜션 알아봐야하는데 한옥마을 근처나 한옥느낌 나는 전주펜션 쪽으로 갈만한데 없을까요?? 내부는 정감있는 분위기면 다 좋을 것 같아요ㅋㅋ 빠른답변 꼭 부탁드랴용ㅠ... 
13,전주 여행,"... 주세요 ---------------------------------------------------------------------------------------------------- 전주는 한옥마을로 유명한 완산구가 있으며, 덕진구 또한 멋진 추억을 가진 장소가 많이 있습니다. 완산구, 덕진구에 대해서 여행지를... "
14,전주 뚜벅이 여행,5월달에 엄마랑 전주로 뚜벅이 여행 계획중인데 답변 부탁 드려요..! 1. 기차랑 고속버스 중에 어떤걸 타는게 좋을까요? 2. 전주에 도착해서 관광 할때 이용할 수 있는 교통수단은 어떤게 있을까요? 3.숙소 추천도 부탁드려요...! 서울... 
15,전주 당일치기 여행요,... 어렵네요 전주 당일치기 여행을 계획 중이시군요! 전주역에서 한옥마을까지 가는 방법과 당일치기 코스를 알려드릴게요. 전주역에서 한옥마을까지 가는 방법으로는 택시와 버스가 있어요. 전주역에서 한옥마을까지 택시를... 
16,전주여행 2박3일 경비,"보통 전주여행 2박3일 경비가 얼마정도 드나요? 숙소는 1박에 13만원인데를 가려고 하는데 비싼건가요? 질문에 도움이 되는 답변이 되셨길 바래요 2박3일 전주여행 예산 30만원 내외, 숙소 13만원은 적당합니다."
17,1박2일 전주 커플여행,"... 전주 여행에 대해 도움을 드릴게요. 1. 남자친구의 차를 이용할지 KTX를 이용할지에 대해서는 여러 가지 요소를 고려해보셔야 합니다. 만약 교통체증이 예상되는 날짜라면 KTX를 이용하는 것이 편할 수 있습니다. 또한, 남자친구의... "
18,"남해,전주 여행","남해,전주 여행 가려는데 여행지와 맛집 추천좀 해주세요 보리암,다랭이굴,독일마을,전주 한옥마을빼고 두세개씩5명이서 갈곳,맛집 빨리추천해주세요 앞에 말했던곳은 갈꺼라서 추천안해주셔도 됩니다 전주여행 전주맛집... "
19,전주여행 갈곳 추천,... 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 전주여행코스는 한옥마을에서부터... 
20,전주여행 1박2일 코스질문요.,... 코스한번짜주실분 전라도쪽은 저도여행을간적이없어서ㅠ 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서... 
21,전주여행 3일,"전주여행 3일 간다면 여행 총 비용이 얼마 나올까요,? 전주 여행의 총 비용은 여러 요소에 따라 달라지지만, 일반적으로 다음과 같은 항목들이 포함됩니다. 1. 교통비: 전주까지 이동하기 위한 교통비용이 있을 것입니다. 이는 여행하는... "
22,전주여행코스,... 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 전주여행코스는 한옥마을에서부터 시작을... 
23,전주 당일치기 혼자 여행 코스 추천,"... - 박물관·미술관·지역 공간을 스토리로 엮어 안내하는 해설형 문화 코스 - 노쇼 방지를 위해 5천원 예약금만 결제하고, 현장에서 5천천 원 상당 음료 기프티콘으로 환급 - 선착순 마감이라 전주 여행 계획 있으신 분들은... "
24,전주여행 차가 필요한가요,안녕하세요 1박2일 전주여행 계획중입니다 서울에서 전주까지는 기차를타고갈건데 전주내에서 렌트를 해야할지 궁금합니다 참고로 전주한옥마을 포함해서 유명 관광지만 돌아볼계획입니다 전주여행 전주맛집 국내여행... 
25,전주여행..,... 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 전주는 대중교통이나 택시 이용하시는걸... 
26,전주 완주 여행,... 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 완주 어느쪽을 여행하느냐에 따라... 
27,전주 3박4일 여행,... 부탁드립니다 ㅜㅜ 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 전주여행코스는... 
28,전주여행코스좀짜주세요ㅜㅜ,"... 전주여행코스를 짜드릴 수 있습니다. 전주는 역사적인 유적지와 전통문화가 빛나는 곳으로 유명한데요, 먼저 전주한옥마을을 방문하시면 한옥의 아름다움을 느낄 수 있습니다. 여행의 시작지라고 할 수 있는 전주한옥마을에서... "
29,전주여행 대중교통이랑 렌트카중 어떤게 좋을까요?,... 전주여행때 움직이기 차가 편할지 대중교통이 편할지 알려주세요. 교통 상황이 어떤지 궁금합니다. 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행... 
30,전주 여행,... 전주 여행을 가시려하는군요! 그렇다면 전주에서 연인들이 제일 많이 찾는 곳들 추천해드리겠습니다. ▶전주한옥마을 ▶전주동물원 ▶한국도로공사수목원 ▶전주향교 ▶덕진공원... 
31,전주여행 관련,... 전주여행 전주맛집 국내여행 전주달봉이 달봉티비 전주여행코스 전주가볼만한곳 여수여행 여수가볼만한곳 제주도여행 제주도가볼만한곳 여행 전문 인플루언서 전주달봉이입니다. 주말인지 평일인지에 따라다릅니다... 
